ID,ra,dec,sel,imag,kmag,zspec,Qf,Q,Remarks,fits1d,ascii1d,jpg1d,fits2d
L521099,150.274330,2.093619,1,23.92,23.00,0.8262,4,2.0,"[OII]d,Hg,Hb,[OIII]d","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.046.serendip1.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.046.serendip1.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.046.serendip1.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.046.Gd-745264.fits"">2D Fits spectrum</a>"
L522924,150.274340,2.096667,1,24.31,24.84,0.9278,3,2.0,"[OII],[OIII]","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.046.serendip1.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.046.serendip1.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.046.serendip1.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.046.Gd-745264.fits"">2D Fits spectrum</a>"
L522221,150.274458,2.095472,256,24.58,22.80,3.4130,1,1.5,CIII]?,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.046.Gd-745264.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.046.Gd-745264.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.046.Gd-745264.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.046.Gd-745264.fits"">2D Fits spectrum</a>"
L377745,150.274551,1.862667,2,20.79,19.32,0.8377,4,2.0,"E+A,H+K,G,Hg(abs),Hb(abs)",null,null,null,null
L522003,150.274560,2.094787,1,24.00,22.76,0.7152,4,2.0,"Hb,[OIII]d","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.046.serendip1.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.046.serendip1.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.046.serendip1.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.046.Gd-745264.fits"">2D Fits spectrum</a>"
L385524,150.274674,1.877153,128,23.98,21.94,1.1480,2,1.5,[OII]d,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-11.090.24_26909_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-11.090.24_26909_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-11.090.24_26909_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-11.090.24_26909.fits"">2D Fits spectrum</a>"
L453134,150.274750,1.987111,2,26.97,25.31,6.1219,1,1.5,Lya,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.002.UV-1081335.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.002.UV-1081335.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.002.UV-1081335.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.002.UV-1081335.fits"">2D Fits spectrum</a>"
L567070,150.274796,2.163556,256,24.56,23.89,4.5630,3,2.0,Lya(skewed),"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-27.013.Gd-988146_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-27.013.Gd-988146_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-27.013.Gd-988146_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-27.013.Gd-988146.fits"">2D Fits spectrum</a>"
L195004,150.274951,1.575770,640,21.72,20.08,1.2470,14,2.0,"MgII(br),[NeV],[OII]d,H+K","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m40be.005.lid_1305.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m40be.005.lid_1305.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m40be.005.lid_1305.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m40be.005.lid_1305.fits"">2D Fits spectrum</a>"
L423692,150.275162,1.937611,2,22.13,21.34,null,0,0.0,null,null,null,null,null
L541271,150.275208,2.124806,2,18.05,14.99,0.0000,4,2.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.084.224.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.084.224.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.084.224.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.084.224.fits"">2D Fits spectrum</a>"
L440345,150.275284,1.962807,128,20.61,19.84,0.2660,4,2.0,"[OIII],NaI,Ha,NII,SiII","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-15B.091.24_24075.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-15B.091.24_24075.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-15B.091.24_24075.jpg"">1D preview</a>",null
L673615,150.275360,2.322656,512,23.55,21.30,1.1000,4,2.0,"[OII]d,H+K","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-39.054.chandra_2051_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-39.054.chandra_2051_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-39.054.chandra_2051_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-39.054.chandra_2051.fits"">2D Fits spectrum</a>"
C527014,150.275458,1.903694,256,25.54,24.63,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.044.Vd-527014.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.044.Vd-527014.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.044.Vd-527014.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.044.Vd-527014.fits"">2D Fits spectrum</a>"
L257890,150.275482,1.674183,1,23.08,22.19,0.8150,2,1.5,[OIII]?,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m37be.022.serendip.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m37be.022.serendip.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m37be.022.serendip.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m37be.022.Herschel_1822.fits"">2D Fits spectrum</a>"
L774910,150.275620,2.476719,512,23.20,20.31,0.9030,4,2.0,"[OII],H+K,G,Hb?","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-47.017.XMMC_60049_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-47.017.XMMC_60049_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-47.017.XMMC_60049_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-47.017.XMMC_60049.fits"">2D Fits spectrum</a>"
L401063,150.275640,1.902994,1,24.54,23.92,0.4465,4,2.0,"Hb,[OIII]d,Ha,SII","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.044.serendip.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.044.serendip.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.044.serendip.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.044.Vd-527014.fits"">2D Fits spectrum</a>"
L207000,150.275707,1.594158,512,23.83,22.74,2.9000,14,2.0,"CIV(br),CIII](br)","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m40be.001.lid_1306.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m40be.001.lid_1306.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m40be.001.lid_1306.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m40be.001.lid_1306.fits"">2D Fits spectrum</a>"
L723735,150.275711,2.397461,256,24.46,23.59,1.1700,4,2.0,"[OII]d,Hg","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-43.000.cNB8-msdm106_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-43.000.cNB8-msdm106_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-43.000.cNB8-msdm106_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-43.000.cNB8-msdm106.fits"">2D Fits spectrum</a>"
L358717,150.275803,1.834417,2,21.60,20.89,0.5423,4,2.0,"Hg,Hb,[OIII]d,NaI",null,null,null,null
L398361,150.275958,1.899028,256,24.83,24.53,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.028.pz-528412.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.028.pz-528412.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.028.pz-528412.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.028.pz-528412.fits"">2D Fits spectrum</a>"
L451600,150.275986,1.983742,8,24.08,22.39,1.2380,4,2.0,"[OII]d,[NeIII]","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-19.095.hzoii-761560_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-19.095.hzoii-761560_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-19.095.hzoii-761560_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-19.095.hzoii-761560.fits"">2D Fits spectrum</a>"
L658106,150.276001,2.299889,288,24.64,23.17,3.5190,1,1.5,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-35.110.Gd-1220588_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-35.110.Gd-1220588_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-35.110.Gd-1220588_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-35.110.Gd-1220588.fits"">2D Fits spectrum</a>"
L418891,150.276093,1.930167,2,23.63,23.42,1.2433,4,2.0,"[OII],[NeIII]",null,null,null,null
L673887,150.276154,2.322448,1,21.36,22.05,0.0000,4,2.0,star,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-39.054.serendip_new.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-39.054.serendip_new.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-39.054.serendip_new.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-39.054.chandra_2051.fits"">2D Fits spectrum</a>"
L222851,150.276444,1.619692,256,25.15,23.72,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.CLAE-5.022.B-980_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.CLAE-5.022.B-980_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.CLAE-5.022.B-980_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.CLAE-5.022.B-980.fits"">2D Fits spectrum</a>"
L454398,150.276810,1.986697,1,20.76,19.74,0.3090,4,2.0,"[OIII],Ha,NIId,SIId","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-19.001.serendip1.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-19.001.serendip1.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-19.001.serendip1.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-19.001.Gd-761549.fits"">2D Fits spectrum</a>"
L389828,150.276932,1.885092,256,24.09,23.58,4.7020,4,2.0,"Lya(abs),NV,SiII,CII,SiIVd,SiII,CIV","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-11.032.m45-530538_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-11.032.m45-530538_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-11.032.m45-530538_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-11.032.m45-530538.fits"">2D Fits spectrum</a>"
L378412,150.276950,1.867908,1,25.90,23.21,5.5425,2,1.0,Lya(skewed),"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.023.serendip.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.023.serendip.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.023.serendip.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.023.Rd-532085.fits"">2D Fits spectrum</a>"
L338789,150.277084,1.803806,2,25.33,23.97,0.8364,4,2.0,"[OII],Hg,Hb,[OIII]d",null,null,null,null
L436465,150.277125,1.958361,192,22.12,21.25,0.3896,3,2.0,"MgI,NaI","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.004.DAN-519634.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.004.DAN-519634.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.004.DAN-519634.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.004.DAN-519634.fits"">2D Fits spectrum</a>"
L379498,150.277125,1.869333,256,25.16,24.49,1.0230,1,1.0,H+K,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.023.Rd-532085.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.023.Rd-532085.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.023.Rd-532085.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.023.Rd-532085.fits"">2D Fits spectrum</a>"
L309409,150.277370,1.757155,160,21.19,19.66,0.5020,4,2.0,"[OII],H+K,NaI","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m33bc.030.Her_1126.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m33bc.030.Her_1126.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m33bc.030.Her_1126.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m33bc.030.Her_1126.fits"">2D Fits spectrum</a>"
L687950,150.277405,2.343478,256,24.61,23.73,4.5710,2,1.5,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-39.012.rd-1213893_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-39.012.rd-1213893_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-39.012.rd-1213893_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-39.012.rd-1213893.fits"">2D Fits spectrum</a>"
L527595,150.277417,2.103833,256,25.96,21.38,2.0815,1,1.5,MgII?,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.042.Vd-744073.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.042.Vd-744073.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.042.Vd-744073.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.042.Vd-744073.fits"">2D Fits spectrum</a>"
C1434747,150.277557,2.501358,256,25.29,null,1.4400,2,1.0,[OII]?,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-47.083.id-337555_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-47.083.id-337555_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-47.083.id-337555_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-47.083.id-337555.fits"">2D Fits spectrum</a>"
L586008,150.277679,2.191450,288,24.07,21.61,0.0000,4,2.0,M star,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-31.033.Id-983784_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-31.033.Id-983784_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-31.033.Id-983784_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-31.033.Id-983784.fits"">2D Fits spectrum</a>"
L872525,150.277756,2.625289,256,24.32,23.14,0.0000,3,2.0,M star,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.CLAE-3.012.Rc-88-529_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.CLAE-3.012.Rc-88-529_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.CLAE-3.012.Rc-88-529_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.CLAE-3.012.Rc-88-529.fits"">2D Fits spectrum</a>"
L472805,150.277792,2.016222,16,22.64,20.94,0.9340,4,2.0,"[OII],E+A,H+K,G,[OIII]","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.060.OPT_var75748.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.060.OPT_var75748.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.060.OPT_var75748.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.060.OPT_var75748.fits"">2D Fits spectrum</a>"
L452709,150.277893,1.986614,256,25.93,25.25,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-19.001.Gd-761549_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-19.001.Gd-761549_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-19.001.Gd-761549_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-19.001.Gd-761549.fits"">2D Fits spectrum</a>"
L258757,150.278000,1.673627,224,21.47,18.87,0.9760,4,2.0,"[OII]d,K,HB?,[OIII]d?","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m37be.022.Herschel_1822.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m37be.022.Herschel_1822.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m37be.022.Herschel_1822.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m37be.022.Herschel_1822.fits"">2D Fits spectrum</a>"
L951051,150.278030,2.744807,160,18.63,18.34,0.2300,4,2.0,"[OII],K,Hg,Hb,[OIII]d,Ha,NIId,SIId","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m2bc.030.Herschel_40059.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m2bc.030.Herschel_40059.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m2bc.030.Herschel_40059.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m2bc.030.Herschel_40059.fits"">2D Fits spectrum</a>"
L316464,150.278166,1.766890,2,20.55,19.06,0.6710,4,2.0,"[OII],H+K,G,Hb(abs),MgI","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m33bc.038.civ_2370.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m33bc.038.civ_2370.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m33bc.038.civ_2370.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m33bc.038.civ_2370.fits"">2D Fits spectrum</a>"
L333889,150.278214,1.795445,2,21.89,21.15,0.4163,4,2.0,"Hb,[OIII]d,Ha,NIId,SIId",null,null,null,null
L558466,150.278259,2.149395,128,23.62,20.99,1.2370,3,2.0,[OII]d,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-27.068.JK_24_28834_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-27.068.JK_24_28834_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-27.068.JK_24_28834_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-27.068.JK_24_28834.fits"">2D Fits spectrum</a>"
L431459,150.278336,1.948417,2,20.13,19.12,0.0000,4,2.0,star,null,null,null,null
L393410,150.278500,1.890333,2,23.35,22.18,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.zd-1.073.malk-529708.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.zd-1.073.malk-529708.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.zd-1.073.malk-529708.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.zd-1.073.malk-529708.fits"">2D Fits spectrum</a>"
L437924,150.278870,1.959481,640,20.72,20.18,0.0880,12,1.5,Ha(br),"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-15B.017.chandra_1174.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-15B.017.chandra_1174.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-15B.017.chandra_1174.jpg"">1D preview</a>",null
L648973,150.278931,2.281894,2,18.60,18.84,0.0000,4,2.0,star,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-35.060.237_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-35.060.237_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-35.060.237_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-35.060.237.fits"">2D Fits spectrum</a>"
L314887,150.278960,1.766549,1,23.81,23.05,0.3450,4,2.0,"Hb,[OIII]d,Ha,","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m33bc.038.serendip.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m33bc.038.serendip.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m33bc.038.serendip.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m33bc.038.civ_2370.fits"">2D Fits spectrum</a>"
L206253,150.279266,1.593583,256,25.60,23.30,4.4750,3,2.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.CLAE-5.023.B-3751_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.CLAE-5.023.B-3751_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.CLAE-5.023.B-3751_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.CLAE-5.023.B-3751.fits"">2D Fits spectrum</a>"
